,turn,move_made,player,winner,detected?
0,1,e2e4,"opponent,berserk-13-avx2.exe",,N/A
1,2,e7e5,autonomic,,N/A
2,3,g1f3,"opponent,berserk-13-avx2.exe",,N/A
3,4,b8c6,autonomic,,N/A
4,5,f1b5,"opponent,berserk-13-avx2.exe",,N/A
5,6,a7a6,autonomic,,N/A
6,7,b5a4,"opponent,berserk-13-avx2.exe",,N/A
7,8,g8f6,autonomic,,N/A
8,9,e1g1,"opponent,berserk-13-avx2.exe",,N/A
9,10,f6e4,autonomic,,N/A
10,11,d2d4,"opponent,berserk-13-avx2.exe",,N/A
11,12,b7b5,autonomic,,N/A
12,13,a4b3,"opponent,berserk-13-avx2.exe",,N/A
13,14,d7d5,autonomic,,N/A
14,15,d4e5,"opponent,berserk-13-avx2.exe",,N/A
15,16,c8e6,autonomic,,N/A
16,17,c2c3,"opponent,berserk-13-avx2.exe",,N/A
17,18,f8c5,autonomic,,N/A
18,19,b1d2,"opponent,berserk-13-avx2.exe",,N/A
19,20,e8g8,autonomic,,N/A
20,21,b3c2,"opponent,berserk-13-avx2.exe",,N/A
21,22,e4f2,autonomic,,N/A
22,23,f1f2,"opponent,berserk-13-avx2.exe",,N/A
23,24,c5f2,autonomic,,N/A
24,25,g1f2,"opponent,berserk-13-avx2.exe",,N/A
25,26,f7f6,autonomic,,N/A
26,27,f2g1,"opponent,berserk-13-avx2.exe",,N/A
27,28,f6e5,autonomic,,N/A
28,29,d2f1,"opponent,berserk-13-avx2.exe",,N/A
29,30,e6g4,autonomic,,N/A
30,31,f1e3,"opponent,berserk-13-avx2.exe",,N/A
31,32,g4e6,autonomic,,N/A
32,33,c2b3,"opponent,berserk-13-avx2.exe",,N/A
33,34,h7h6,autonomic,,N/A
34,35,b3d5,"opponent,berserk-13-avx2.exe",,N/A
35,36,e6d5,autonomic,,N/A
36,37,d1d5,"opponent,berserk-13-avx2.exe",,N/A
37,38,d8d5,autonomic,,N/A
38,39,e3d5,"opponent,berserk-13-avx2.exe",,N/A
39,40,a8d8,autonomic,,N/A
40,41,d5e3,"opponent,berserk-13-avx2.exe",,N/A
41,42,e5e4,autonomic,,N/A
42,43,f3e1,"opponent,berserk-13-avx2.exe",,N/A
43,44,c6e5,autonomic,,N/A
44,45,h2h3,"opponent,berserk-13-avx2.exe",,N/A
45,46,f8f6,autonomic,,N/A
46,47,a2a4,"opponent,berserk-13-avx2.exe",,N/A
47,48,c7c5,autonomic,,N/A
48,49,a4b5,"opponent,berserk-13-avx2.exe",,N/A
49,50,a6b5,autonomic,,N/A
50,51,a1a5,"opponent,berserk-13-avx2.exe",,N/A
51,52,f6b6,autonomic,,N/A
52,53,a5a2,"opponent,berserk-13-avx2.exe",,N/A
53,54,b6d6,autonomic,,N/A
54,55,a2a1,"opponent,berserk-13-avx2.exe",,N/A
55,56,d6d7,autonomic,,N/A
56,57,h3h4,"opponent,berserk-13-avx2.exe",,N/A
57,58,g8h7,autonomic,,N/A
58,59,g1f2,"opponent,berserk-13-avx2.exe",,N/A
59,60,e5d3,autonomic,,N/A
60,61,e1d3,"opponent,berserk-13-avx2.exe",,N/A
61,62,e4d3,autonomic,,N/A
62,63,c1d2,"opponent,berserk-13-avx2.exe",,N/A
63,64,d7f7,autonomic,,N/A
64,65,f2g3,"opponent,berserk-13-avx2.exe",,N/A
65,66,c5c4,autonomic,,N/A
66,67,a1a5,"opponent,berserk-13-avx2.exe",,N/A
67,68,d8b8,autonomic,,N/A
68,69,h4h5,"opponent,berserk-13-avx2.exe",,N/A
69,70,h7h8,autonomic,,N/A
70,71,d2c1,"opponent,berserk-13-avx2.exe",,N/A
71,72,h8g8,autonomic,,N/A
72,73,c1d2,"opponent,berserk-13-avx2.exe",,N/A
73,74,g8h7,autonomic,,N/A
74,75,d2c1,"opponent,berserk-13-avx2.exe",,N/A
75,76,f7e7,autonomic,,N/A
76,77,g3f4,"opponent,berserk-13-avx2.exe",,N/A
77,78,b8f8,autonomic,,N/A
78,79,f4g3,"opponent,berserk-13-avx2.exe",,N/A
79,80,e7e5,autonomic,,N/A
80,81,e3c4,"opponent,berserk-13-avx2.exe",,N/A
81,82,e5h5,autonomic,,N/A
82,83,c1d2,"opponent,berserk-13-avx2.exe",,N/A
83,84,h5f5,autonomic,,N/A
84,85,c4e3,"opponent,berserk-13-avx2.exe",,N/A
85,86,f5f2,autonomic,,N/A
86,87,a5a8,"opponent,berserk-13-avx2.exe",,N/A
87,88,f8f7,autonomic,,N/A
88,89,a8a7,"opponent,berserk-13-avx2.exe",,N/A
89,90,f7f8,autonomic,,N/A
90,91,a7a8,"opponent,berserk-13-avx2.exe",,N/A
91,92,f2g2,autonomic,,N/A
92,93,g3g2,"opponent,berserk-13-avx2.exe",,N/A
93,94,f8a8,autonomic,,N/A
94,95,g2f3,"opponent,berserk-13-avx2.exe",,N/A
95,96,h6h5,autonomic,,N/A
96,97,c3c4,"opponent,berserk-13-avx2.exe",,N/A
97,98,a8f8,autonomic,,N/A
98,99,f3g3,"opponent,berserk-13-avx2.exe",,N/A
99,100,b5c4,autonomic,,N/A
100,101,e3c4,"opponent,berserk-13-avx2.exe",,N/A
101,102,f8f5,autonomic,,N/A
102,103,c4e3,"opponent,berserk-13-avx2.exe",,N/A
103,104,f5b5,autonomic,,N/A
104,105,b2b4,"opponent,berserk-13-avx2.exe",,N/A
105,106,g7g5,autonomic,,N/A
106,107,g3f3,"opponent,berserk-13-avx2.exe",,N/A
107,108,b5e5,autonomic,,N/A
108,109,e3c4,"opponent,berserk-13-avx2.exe",,N/A
109,110,g5g4,autonomic,,N/A
110,111,f3g3,"opponent,berserk-13-avx2.exe",,N/A
111,112,e5f5,autonomic,,N/A
112,113,g3h4,"opponent,berserk-13-avx2.exe",,N/A
113,114,h7g6,autonomic,,N/A
114,115,d2e3,"opponent,berserk-13-avx2.exe",,N/A
115,116,g6f6,autonomic,,N/A
116,117,e3d4,"opponent,berserk-13-avx2.exe",,N/A
117,118,f6e6,autonomic,,N/A
118,119,c4d2,"opponent,berserk-13-avx2.exe",,N/A
119,120,e6d5,autonomic,,N/A
120,121,d4b6,"opponent,berserk-13-avx2.exe",,N/A
121,122,d5c6,autonomic,,N/A
122,123,b6d4,"opponent,berserk-13-avx2.exe",,N/A
123,124,c6b5,autonomic,,N/A
124,125,d4c3,"opponent,berserk-13-avx2.exe",,N/A
125,126,f5f2,autonomic,,N/A
126,127,h4g3,"opponent,berserk-13-avx2.exe",,N/A
127,128,f2e2,autonomic,,N/A
128,129,g3f4,"opponent,berserk-13-avx2.exe",,N/A
129,130,e2g2,autonomic,,N/A
130,131,f4e3,"opponent,berserk-13-avx2.exe",,N/A
131,132,h5h4,autonomic,,N/A
132,133,e3d3,"opponent,berserk-13-avx2.exe",,N/A
133,134,h4h3,autonomic,,N/A
134,135,c3e5,"opponent,berserk-13-avx2.exe",,N/A
135,136,g4g3,autonomic,,N/A
136,137,d2f3,"opponent,berserk-13-avx2.exe",,N/A
137,138,h3h2,autonomic,,N/A
138,139,f3h2,"opponent,berserk-13-avx2.exe",,N/A
139,140,g3h2,autonomic,,N/A
140,141,e5h2,"opponent,berserk-13-avx2.exe",,N/A
141,142,g2h2,autonomic,,N/A
142,143,d3d4,"opponent,berserk-13-avx2.exe",,N/A
143,144,h2h5,autonomic,,N/A
144,145,d4d3,"opponent,berserk-13-avx2.exe",,N/A
145,146,b5b4,autonomic,,N/A
146,147,d3d4,"opponent,berserk-13-avx2.exe",,N/A
147,148,b4b3,autonomic,,N/A
148,149,d4d3,"opponent,berserk-13-avx2.exe",,N/A
149,150,h5h4,autonomic,,N/A
150,151,d3e2,"opponent,berserk-13-avx2.exe",,N/A
151,152,b3c2,autonomic,,N/A
152,153,e2e3,"opponent,berserk-13-avx2.exe",,N/A
153,154,h4b4,autonomic,,N/A
154,155,e3e2,"opponent,berserk-13-avx2.exe",,N/A
155,156,b4b3,autonomic,,N/A
156,157,e2e1,"opponent,berserk-13-avx2.exe",,N/A
157,158,c2d3,autonomic,,N/A
158,159,e1f2,"opponent,berserk-13-avx2.exe",,N/A
159,160,d3d2,autonomic,,N/A
160,161,f2f1,"opponent,berserk-13-avx2.exe",,N/A
161,162,d2e3,autonomic,,N/A
162,163,f1g2,"opponent,berserk-13-avx2.exe",,N/A
163,164,e3e2,autonomic,,N/A
