,turn,move_made,player,winner,detected?
0,1,d2d4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
1,2,d7d5,autonomic,,N/A
2,3,c2c4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
3,4,e7e6,autonomic,,N/A
4,5,g1f3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
5,6,g8f6,autonomic,,N/A
6,7,g2g3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
7,8,c7c5,autonomic,,N/A
8,9,f1g2,"opponent,Lizard-10_5-win_avx2.exe",,N/A
9,10,c5d4,autonomic,,N/A
10,11,e1g1,"opponent,Lizard-10_5-win_avx2.exe",,N/A
11,12,f8c5,autonomic,,N/A
12,13,c4d5,"opponent,Lizard-10_5-win_avx2.exe",,N/A
13,14,f6d5,autonomic,,N/A
14,15,f3d4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
15,16,e8g8,autonomic,,N/A
16,17,d4b3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
17,18,c5b6,autonomic,,N/A
18,19,b1c3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
19,20,b8c6,autonomic,,N/A
20,21,c3d5,"opponent,Lizard-10_5-win_avx2.exe",,N/A
21,22,e6d5,autonomic,,N/A
22,23,d1d5,"opponent,Lizard-10_5-win_avx2.exe",,N/A
23,24,d8d5,autonomic,,Lizard-10_5-win_avx2.exe
24,25,g2d5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
25,26,c8g4,autonomic,,Lizard-10_5-win_avx2.exe
26,27,a2a4,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
27,28,f8d8,autonomic,,Lizard-10_5-win_avx2.exe
28,29,d5c6,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
29,30,b7c6,autonomic,,Lizard-10_5-win_avx2.exe
30,31,a4a5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
31,32,b6c7,autonomic,,Lizard-10_5-win_avx2.exe
32,33,f2f3,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
33,34,g4h3,autonomic,,Lizard-10_5-win_avx2.exe
34,35,f1e1,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
35,36,a8b8,autonomic,,Lizard-10_5-win_avx2.exe
36,37,b3c5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
37,38,b8b5,autonomic,,Lizard-10_5-win_avx2.exe
38,39,b2b4,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
39,40,b5b4,autonomic,,Lizard-10_5-win_avx2.exe
40,41,c5a6,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
41,42,c7e5,autonomic,,Lizard-10_5-win_avx2.exe
42,43,c1g5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
43,44,e5d4,autonomic,,Lizard-10_5-win_avx2.exe
44,45,e2e3,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
45,46,d4a1,autonomic,,Lizard-10_5-win_avx2.exe
46,47,a6b4,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
47,48,a1c3,autonomic,,Lizard-10_5-win_avx2.exe
48,49,g5d8,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
49,50,c3e1,autonomic,,Lizard-10_5-win_avx2.exe
50,51,b4c6,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
51,52,a7a6,autonomic,,Lizard-10_5-win_avx2.exe
52,53,g3g4,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
53,54,h7h5,autonomic,,Lizard-10_5-win_avx2.exe
54,55,g4h5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
55,56,g8h7,autonomic,,Lizard-10_5-win_avx2.exe
56,57,c6e5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
57,58,h3e6,autonomic,,Lizard-10_5-win_avx2.exe
58,59,e5d3,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
59,60,e1d2,autonomic,,Lizard-10_5-win_avx2.exe
60,61,g1f2,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
61,62,e6c4,autonomic,,Lizard-10_5-win_avx2.exe
62,63,d3e5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
63,64,c4e6,autonomic,,Lizard-10_5-win_avx2.exe
64,65,e5c6,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
65,66,e6d7,autonomic,,Lizard-10_5-win_avx2.exe
66,67,c6e5,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
67,68,d7e6,autonomic,,Lizard-10_5-win_avx2.exe
68,69,e5g4,"opponent,Lizard-10_5-win_avx2.exe",,Lizard-10_5-win_avx2.exe
69,70,f7f5,autonomic,,Lizard-10_5-win_avx2.exe
