,turn,move_made,player,winner,detected?
95,96,g6h6,autonomic,,N/A
96,97,g7h7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
97,98,h6g6,autonomic,,N/A
98,99,h7g7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
99,100,g6h6,autonomic,,N/A
100,101,g7h7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
101,102,h6g6,autonomic,,N/A
102,103,h7g7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
103,104,g6h6,autonomic,,N/A
104,105,g7h7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
105,106,h6g6,autonomic,,N/A
