,turn,move_made,player,winner,detected?
94,95,g2f2,"opponent,Lizard-10_5-win_avx2.exe",,N/A
95,96,g6c2,autonomic,,N/A
96,97,f2e3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
97,98,c2b3,autonomic,,N/A
98,99,f3f4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
99,100,e6c7,autonomic,,N/A
100,101,b5d4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
101,102,b3d5,autonomic,,N/A
102,103,d4c2,"opponent,Lizard-10_5-win_avx2.exe",,N/A
103,104,f7f6,autonomic,,N/A
104,105,e5f6,"opponent,Lizard-10_5-win_avx2.exe",,N/A
105,106,g8f7,autonomic,,N/A
106,107,e3d4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
107,108,f7f6,autonomic,,N/A
108,109,d4c3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
109,110,f6f5,autonomic,,N/A
110,111,c3b4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
111,112,d5b3,autonomic,,N/A
112,113,c2d4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
113,114,f5e4,autonomic,,N/A
114,115,d4b3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
115,116,c7d5,autonomic,,N/A
116,117,b4a3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
117,118,a4b3,autonomic,,N/A
118,119,a3b3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
119,120,d5e3,autonomic,,N/A
120,121,b3c3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
121,122,e3d5,autonomic,,N/A
122,123,c3d2,"opponent,Lizard-10_5-win_avx2.exe",,N/A
123,124,d5f4,autonomic,,N/A
124,125,g3f4,"opponent,Lizard-10_5-win_avx2.exe",,N/A
125,126,e4f4,autonomic,,N/A
126,127,e2d3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
127,128,f4g4,autonomic,,N/A
128,129,d2e3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
129,130,g4g3,autonomic,,N/A
130,131,d3f1,"opponent,Lizard-10_5-win_avx2.exe",,N/A
131,132,h6h5,autonomic,,N/A
132,133,f1e2,"opponent,Lizard-10_5-win_avx2.exe",,N/A
133,134,h5h4,autonomic,,N/A
134,135,e2f1,"opponent,Lizard-10_5-win_avx2.exe",,N/A
135,136,h4h3,autonomic,,N/A
136,137,f1h3,"opponent,Lizard-10_5-win_avx2.exe",,N/A
