,turn,move_made,player,winner,detected?
47,48,c5c3,autonomic,,N/A
48,49,d3c3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
49,50,e4c3,autonomic,,N/A
50,51,f4c7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
51,52,d5d4,autonomic,,N/A
52,53,c2d3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
53,54,c6b4,autonomic,,N/A
54,55,d3f1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
55,56,d4d3,autonomic,,N/A
56,57,a1a3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
57,58,c3b1,autonomic,,N/A
58,59,a3a1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
59,60,b1c3,autonomic,,N/A
60,61,a1a3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
61,62,c3d5,autonomic,,N/A
62,63,c7a5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
63,64,f7g6,autonomic,,N/A
64,65,h2g1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
65,66,g6e4,autonomic,,N/A
66,67,f3d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
67,68,b4c2,autonomic,,N/A
68,69,a3b3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
69,70,c2d4,autonomic,,N/A
70,71,b3b7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
71,72,d4c6,autonomic,,N/A
72,73,a5b6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
73,74,e4g6,autonomic,,N/A
74,75,b6f2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
75,76,e8c8,autonomic,,N/A
76,77,d2f3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
77,78,c6b4,autonomic,,N/A
78,79,f2e1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
79,80,b4c2,autonomic,,N/A
80,81,e1d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
81,82,c2e3,autonomic,,N/A
82,83,f3e5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
83,84,e3f1,autonomic,,N/A
84,85,g1f1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
85,86,g6e4,autonomic,,N/A
86,87,b7b3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
87,88,d5f6,autonomic,,N/A
88,89,d2e1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
89,90,h7h6,autonomic,,N/A
90,91,e5d3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
91,92,c8c2,autonomic,,N/A
92,93,d3f4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
93,94,g7g5,autonomic,,N/A
94,95,f4e2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
95,96,g8f7,autonomic,,N/A
96,97,e1f2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
97,98,f6d5,autonomic,,N/A
98,99,f2d4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
99,100,c2a2,autonomic,,N/A
100,101,f1f2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
101,102,a2a4,autonomic,,N/A
102,103,b3b7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
103,104,f7e6,autonomic,,N/A
104,105,g3g4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
105,106,a6a5,autonomic,,N/A
106,107,b7b2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
107,108,a4c4,autonomic,,N/A
108,109,d4g7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
109,110,a5a4,autonomic,,N/A
110,111,b2a2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
111,112,d5b4,autonomic,,N/A
112,113,a2a3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
113,114,b4d3,autonomic,,N/A
114,115,f2e3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
115,116,d3e1,autonomic,,N/A
116,117,a3c3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
117,118,e4d5,autonomic,,N/A
118,119,g7h6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
119,120,a4a3,autonomic,,N/A
120,121,e2d4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
121,122,e6f7,autonomic,,N/A
122,123,c3a3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
123,124,e1g2,autonomic,,N/A
124,125,e3f2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
125,126,c4d4,autonomic,,N/A
126,127,h6g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
127,128,f7g6,autonomic,,N/A
128,129,g5e3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
129,130,d4c4,autonomic,,N/A
130,131,a3d3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
131,132,d5a8,autonomic,,N/A
132,133,d3d8,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
133,134,a8e4,autonomic,,N/A
134,135,d8d6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
135,136,g6g7,autonomic,,N/A
136,137,h3h4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
137,138,g2h4,autonomic,,N/A
138,139,d6d4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
139,140,c4d4,autonomic,,N/A
140,141,e3d4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
141,142,g7g6,autonomic,,N/A
142,143,d4e3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
143,144,e4b7,autonomic,,N/A
144,145,f2g3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
145,146,h4f3,autonomic,,N/A
146,147,g3f4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
147,148,g6f6,autonomic,,N/A
148,149,e3c1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
149,150,f3e1,autonomic,,N/A
150,151,c1d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
151,152,e1d3,autonomic,,N/A
152,153,f4e3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
153,154,d3c5,autonomic,,N/A
154,155,g4g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
155,156,f6g6,autonomic,,N/A
156,157,e3f4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
157,158,c5d3,autonomic,,N/A
158,159,f4e3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
159,160,d3e5,autonomic,,N/A
160,161,e3f4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
161,162,e5c4,autonomic,,N/A
162,163,d2c3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
163,164,c4b6,autonomic,,N/A
164,165,c3d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
165,166,b7a8,autonomic,,N/A
166,167,d2a5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
167,168,b6d5,autonomic,,N/A
168,169,f4g4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
169,170,a8b7,autonomic,,N/A
170,171,a5d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
171,172,b7c8,autonomic,,N/A
172,173,g4f3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
173,174,c8f5,autonomic,,N/A
174,175,d2c1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
175,176,f5d3,autonomic,,N/A
176,177,f3f2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
177,178,g6f5,autonomic,,N/A
178,179,c1e3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
179,180,d3e4,autonomic,,N/A
180,181,e3d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
181,182,f5e5,autonomic,,N/A
182,183,d2c1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
183,184,e5d4,autonomic,,N/A
184,185,c1b2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
185,186,d4d3,autonomic,,N/A
186,187,g5g6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
187,188,e4g6,autonomic,,N/A
188,189,f2g3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
189,190,d3e4,autonomic,,N/A
190,191,g3g4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
191,192,d5e3,autonomic,,N/A
192,193,g4g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
193,194,g6f5,autonomic,,N/A
194,195,g5f6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
195,196,f5c8,autonomic,,N/A
196,197,f6g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
197,198,c8f5,autonomic,,N/A
198,199,g5f6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
199,200,e3d5,autonomic,,N/A
200,201,f6g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
201,202,d5e3,autonomic,,N/A
202,203,g5f6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
203,204,e3d5,autonomic,,N/A
204,205,f6g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
205,206,d5e3,autonomic,,N/A
206,207,g5f6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
207,208,e3d5,autonomic,,N/A
208,209,f6g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
209,210,d5e3,autonomic,,N/A
