,turn,move_made,player,winner,detected?
0,1,e2e4,"opponent,berserk-13-avx2.exe",,N/A
1,2,e7e5,autonomic,,N/A
2,3,g1f3,"opponent,berserk-13-avx2.exe",,N/A
3,4,g8f6,autonomic,,N/A
4,5,f3e5,"opponent,berserk-13-avx2.exe",,N/A
5,6,d7d6,autonomic,,N/A
6,7,e5f3,"opponent,berserk-13-avx2.exe",,N/A
7,8,f6e4,autonomic,,N/A
8,9,d2d4,"opponent,berserk-13-avx2.exe",,N/A
9,10,d6d5,autonomic,,N/A
10,11,f1d3,"opponent,berserk-13-avx2.exe",,N/A
11,12,b8c6,autonomic,,N/A
12,13,e1g1,"opponent,berserk-13-avx2.exe",,N/A
13,14,f8e7,autonomic,,N/A
14,15,b1d2,"opponent,berserk-13-avx2.exe",,N/A
15,16,e4d2,autonomic,,N/A
16,17,c1d2,"opponent,berserk-13-avx2.exe",,N/A
17,18,e8g8,autonomic,,N/A
18,19,h2h3,"opponent,berserk-13-avx2.exe",,N/A
19,20,c6b4,autonomic,,N/A
20,21,d3b5,"opponent,berserk-13-avx2.exe",,N/A
21,22,c8f5,autonomic,,N/A
22,23,a2a3,"opponent,berserk-13-avx2.exe",,N/A
23,24,a7a6,autonomic,,N/A
24,25,b5a4,"opponent,berserk-13-avx2.exe",,N/A
25,26,b4c6,autonomic,,N/A
26,27,a4c6,"opponent,berserk-13-avx2.exe",,N/A
27,28,b7c6,autonomic,,N/A
28,29,f3e5,"opponent,berserk-13-avx2.exe",,N/A
29,30,e7d6,autonomic,,N/A
30,31,e5c6,"opponent,berserk-13-avx2.exe",,N/A
31,32,d8d7,autonomic,,N/A
32,33,c6e5,"opponent,berserk-13-avx2.exe",,N/A
33,34,d6e5,autonomic,,N/A
34,35,d4e5,"opponent,berserk-13-avx2.exe",,N/A
35,36,c7c5,autonomic,,N/A
36,37,c2c3,"opponent,berserk-13-avx2.exe",,N/A
37,38,f8e8,autonomic,,N/A
38,39,f1e1,"opponent,berserk-13-avx2.exe",,N/A
39,40,d5d4,autonomic,,N/A
40,41,d1f3,"opponent,berserk-13-avx2.exe",,N/A
41,42,h7h6,autonomic,,N/A
42,43,a1d1,"opponent,berserk-13-avx2.exe",,N/A
43,44,a8c8,autonomic,,N/A
44,45,f3f4,"opponent,berserk-13-avx2.exe",,N/A
45,46,f5c2,autonomic,,N/A
46,47,d1c1,"opponent,berserk-13-avx2.exe",,N/A
47,48,c2f5,autonomic,,N/A
48,49,g1h2,"opponent,berserk-13-avx2.exe",,N/A
49,50,g8h7,autonomic,,N/A
50,51,f2f3,"opponent,berserk-13-avx2.exe",,N/A
51,52,e8d8,autonomic,,N/A
52,53,c3d4,"opponent,berserk-13-avx2.exe",,N/A
53,54,c5d4,autonomic,,N/A
54,55,d2a5,"opponent,berserk-13-avx2.exe",,N/A
55,56,g7g5,autonomic,,N/A
56,57,f4g3,"opponent,berserk-13-avx2.exe",,N/A
57,58,d8g8,autonomic,,N/A
58,59,a5b4,"opponent,berserk-13-avx2.exe",,N/A
59,60,d7d5,autonomic,,N/A
60,61,e1d1,"opponent,berserk-13-avx2.exe",,N/A
61,62,a6a5,autonomic,,N/A
62,63,b4c3,"opponent,berserk-13-avx2.exe",,N/A
63,64,c8c4,autonomic,,N/A
64,65,c3d2,"opponent,berserk-13-avx2.exe",,N/A
65,66,c4c1,autonomic,,N/A
66,67,d1c1,"opponent,berserk-13-avx2.exe",,N/A
67,68,a5a4,autonomic,,N/A
68,69,h3h4,"opponent,berserk-13-avx2.exe",,N/A
69,70,g5g4,autonomic,,N/A
70,71,g3f4,"opponent,berserk-13-avx2.exe",,N/A
71,72,d5e6,autonomic,,N/A
72,73,c1f1,"opponent,berserk-13-avx2.exe",,N/A
73,74,f5d3,autonomic,,N/A
74,75,f1g1,"opponent,berserk-13-avx2.exe",,N/A
75,76,d3b5,autonomic,,N/A
76,77,g1c1,"opponent,berserk-13-avx2.exe",,N/A
77,78,g4f3,autonomic,,N/A
78,79,f4f3,"opponent,berserk-13-avx2.exe",,N/A
79,80,e6e5,autonomic,,N/A
80,81,g2g3,"opponent,berserk-13-avx2.exe",,N/A
81,82,e5e2,autonomic,,N/A
82,83,f3e2,"opponent,berserk-13-avx2.exe",,N/A
83,84,b5e2,autonomic,,N/A
84,85,c1c7,"opponent,berserk-13-avx2.exe",,N/A
85,86,g8b8,autonomic,,N/A
86,87,c7f7,"opponent,berserk-13-avx2.exe",,N/A
87,88,h7g6,autonomic,,N/A
88,89,f7f4,"opponent,berserk-13-avx2.exe",,N/A
89,90,b8b2,autonomic,,N/A
90,91,f4d4,"opponent,berserk-13-avx2.exe",,N/A
91,92,h6h5,autonomic,,N/A
92,93,d2b4,"opponent,berserk-13-avx2.exe",,N/A
93,94,e2g4,autonomic,,N/A
94,95,h2g1,"opponent,berserk-13-avx2.exe",,N/A
95,96,g6f5,autonomic,,N/A
96,97,b4f8,"opponent,berserk-13-avx2.exe",,N/A
97,98,b2b3,autonomic,,N/A
98,99,g1g2,"opponent,berserk-13-avx2.exe",,N/A
99,100,b3b2,autonomic,,N/A
100,101,g2f1,"opponent,berserk-13-avx2.exe",,N/A
101,102,b2b3,autonomic,,N/A
102,103,d4a4,"opponent,berserk-13-avx2.exe",,N/A
103,104,b3g3,autonomic,,N/A
104,105,f8h6,"opponent,berserk-13-avx2.exe",,N/A
105,106,g3d3,autonomic,,N/A
106,107,h6g5,"opponent,berserk-13-avx2.exe",,N/A
107,108,d3f3,autonomic,,N/A
108,109,f1e1,"opponent,berserk-13-avx2.exe",,N/A
109,110,f3d3,autonomic,,N/A
110,111,a4a7,"opponent,berserk-13-avx2.exe",,N/A
111,112,f5e4,autonomic,,N/A
112,113,a3a4,"opponent,berserk-13-avx2.exe",,N/A
113,114,e4f3,autonomic,,N/A
114,115,a7b7,"opponent,berserk-13-avx2.exe",,N/A
115,116,f3g2,autonomic,,N/A
116,117,b7b1,"opponent,berserk-13-avx2.exe",,N/A
117,118,d3a3,autonomic,,N/A
118,119,b1b2,"opponent,berserk-13-avx2.exe",,N/A
119,120,g2g3,autonomic,,N/A
120,121,b2b4,"opponent,berserk-13-avx2.exe",,N/A
121,122,a3a2,autonomic,,N/A
122,123,b4b3,"opponent,berserk-13-avx2.exe",,N/A
123,124,g3g2,autonomic,,N/A
124,125,b3d3,"opponent,berserk-13-avx2.exe",,N/A
125,126,a2a4,autonomic,,N/A
126,127,d3d2,"opponent,berserk-13-avx2.exe",,N/A
127,128,g2f3,autonomic,,N/A
128,129,d2d3,"opponent,berserk-13-avx2.exe",,N/A
129,130,f3e4,autonomic,,N/A
130,131,d3d8,"opponent,berserk-13-avx2.exe",,N/A
131,132,a4a2,autonomic,,N/A
132,133,d8d2,"opponent,berserk-13-avx2.exe",,N/A
133,134,a2a1,autonomic,,N/A
134,135,e1f2,"opponent,berserk-13-avx2.exe",,N/A
135,136,a1a3,autonomic,,N/A
136,137,g5d8,"opponent,berserk-13-avx2.exe",,N/A
137,138,a3a6,autonomic,,N/A
138,139,d8e7,"opponent,berserk-13-avx2.exe",,N/A
139,140,a6a5,autonomic,,N/A
140,141,d2d8,"opponent,berserk-13-avx2.exe",,N/A
141,142,a5a7,autonomic,,N/A
142,143,e7g5,"opponent,berserk-13-avx2.exe",,N/A
143,144,a7a6,autonomic,,N/A
144,145,g5e7,"opponent,berserk-13-avx2.exe",,N/A
145,146,a6a7,autonomic,,N/A
146,147,e7g5,"opponent,berserk-13-avx2.exe",,N/A
147,148,a7a6,autonomic,,N/A
148,149,f2e1,"opponent,berserk-13-avx2.exe",,N/A
149,150,a6a2,autonomic,,N/A
150,151,g5f6,"opponent,berserk-13-avx2.exe",,N/A
151,152,a2e2,autonomic,,N/A
152,153,e1f1,"opponent,berserk-13-avx2.exe",,N/A
153,154,e2a2,autonomic,,N/A
154,155,f1e1,"opponent,berserk-13-avx2.exe",,N/A
155,156,a2e2,autonomic,,N/A
156,157,e1f1,"opponent,berserk-13-avx2.exe",,N/A
157,158,e4f4,autonomic,,N/A
158,159,f6c3,"opponent,berserk-13-avx2.exe",,N/A
159,160,f4e3,autonomic,,N/A
160,161,d8e8,"opponent,berserk-13-avx2.exe",,N/A
161,162,e3d3,autonomic,,N/A
162,163,e8e2,"opponent,berserk-13-avx2.exe",,N/A
163,164,g4e2,autonomic,,N/A
