,turn,move_made,player,winner,detected?
160,161,g2h2,"opponent,Obsidian140-avx2.exe",,N/A
161,162,g6f7,autonomic,,N/A
162,163,h2h3,"opponent,Obsidian140-avx2.exe",,N/A
163,164,d5f3,autonomic,,N/A
164,165,g7e5,"opponent,Obsidian140-avx2.exe",,N/A
165,166,f7g6,autonomic,,N/A
166,167,e5g7,"opponent,Obsidian140-avx2.exe",,N/A
167,168,f3d1,autonomic,,N/A
168,169,g7f8,"opponent,Obsidian140-avx2.exe",,N/A
169,170,d1f3,autonomic,,N/A
170,171,f8g7,"opponent,Obsidian140-avx2.exe",,N/A
171,172,f3d1,autonomic,,N/A
172,173,g7f8,"opponent,Obsidian140-avx2.exe",,N/A
173,174,d1f3,autonomic,,N/A
174,175,f8g7,"opponent,Obsidian140-avx2.exe",,N/A
175,176,f3d1,autonomic,,N/A
176,177,g7f8,"opponent,Obsidian140-avx2.exe",,N/A
177,178,d1f3,autonomic,,N/A
178,179,f8g7,"opponent,Obsidian140-avx2.exe",,N/A
