,turn,move_made,player,winner,detected?
95,96,e4f2,autonomic,,N/A
96,97,c7g3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
97,98,f2g4,autonomic,,N/A
98,99,g3d6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
99,100,f7f6,autonomic,,N/A
100,101,g5g6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
101,102,h7h5,autonomic,,N/A
102,103,d4e4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
103,104,g4h6,autonomic,,N/A
104,105,d6c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
105,106,h6g4,autonomic,,N/A
106,107,e4d5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
107,108,g4h6,autonomic,,N/A
108,109,d5e6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
109,110,h6g4,autonomic,,N/A
110,111,c5b6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
111,112,g4e5,autonomic,,N/A
112,113,e6d5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
113,114,e5f3,autonomic,,N/A
114,115,b6f2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
115,116,f3h2,autonomic,,N/A
116,117,f2c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
117,118,h2f3,autonomic,,N/A
118,119,d5e4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
119,120,f3d2,autonomic,,N/A
120,121,e4e3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
121,122,d2c4,autonomic,,N/A
122,123,e3d3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
123,124,c4e5,autonomic,,N/A
124,125,d3d4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
125,126,e5f3,autonomic,,N/A
126,127,d4e3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
127,128,f3h4,autonomic,,N/A
128,129,e3f4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
129,130,h4g2,autonomic,,N/A
130,131,f4g3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
131,132,g2e1,autonomic,,N/A
132,133,g3h4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
133,134,e1f3,autonomic,,N/A
134,135,h4h5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
135,136,f3e5,autonomic,,N/A
136,137,h5h4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
137,138,e5d3,autonomic,,N/A
138,139,c5a3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
139,140,d3e5,autonomic,,N/A
140,141,h4g3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
141,142,e5c4,autonomic,,N/A
142,143,a3c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
143,144,c4e5,autonomic,,N/A
144,145,g3h3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
145,146,e5d3,autonomic,,N/A
146,147,c5d6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
147,148,d3f2,autonomic,,N/A
148,149,h3g2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
149,150,f2d1,autonomic,,N/A
150,151,d6c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
151,152,d1b2,autonomic,,N/A
152,153,c5e7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
153,154,b2c4,autonomic,,N/A
154,155,g2f3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
155,156,c4b2,autonomic,,N/A
156,157,e7c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
157,158,b2d3,autonomic,,N/A
158,159,c5d6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
159,160,d3b2,autonomic,,N/A
160,161,d6a3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
161,162,b2c4,autonomic,,N/A
162,163,a3b4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
163,164,c4b2,autonomic,,N/A
164,165,f3g3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
165,166,b2d3,autonomic,,N/A
166,167,b4a3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
167,168,g8h8,autonomic,,N/A
168,169,a3e7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
169,170,d3e5,autonomic,,N/A
170,171,e7b4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
171,172,h8g8,autonomic,,N/A
172,173,b4c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
173,174,g8h8,autonomic,,N/A
174,175,g3h4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
175,176,e5d3,autonomic,,N/A
176,177,c5d6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
177,178,d3f2,autonomic,,N/A
178,179,d6a3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
179,180,f2d3,autonomic,,N/A
180,181,h4g3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
181,182,d3e5,autonomic,,N/A
182,183,g3h3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
183,184,e5c4,autonomic,,N/A
184,185,a3c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
185,186,c4b2,autonomic,,N/A
186,187,h3g3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
187,188,b2c4,autonomic,,N/A
188,189,g3g4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
189,190,c4e5,autonomic,,N/A
190,191,g4h3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
191,192,e5d3,autonomic,,N/A
192,193,c5d6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
