,turn,move_made,player,winner,detected?
102,103,c7c8,"opponent,integral_v5_avx2.exe",,N/A
103,104,d7d5,autonomic,,N/A
104,105,c2e3,"opponent,integral_v5_avx2.exe",,N/A
105,106,d5c5,autonomic,,N/A
106,107,c8g8,"opponent,integral_v5_avx2.exe",,N/A
107,108,e6f7,autonomic,,N/A
108,109,g8b8,"opponent,integral_v5_avx2.exe",,N/A
109,110,c5c7,autonomic,,N/A
110,111,b8b6,"opponent,integral_v5_avx2.exe",,N/A
111,112,c7d7,autonomic,,N/A
112,113,b6b8,"opponent,integral_v5_avx2.exe",,N/A
113,114,d7a7,autonomic,,N/A
114,115,f3f4,"opponent,integral_v5_avx2.exe",,N/A
115,116,e7f8,autonomic,,N/A
116,117,f4f3,"opponent,integral_v5_avx2.exe",,N/A
117,118,a7c7,autonomic,,N/A
118,119,b8d8,"opponent,integral_v5_avx2.exe",,N/A
119,120,b5c6,autonomic,,N/A
120,121,f3e2,"opponent,integral_v5_avx2.exe",,N/A
121,122,f8e7,autonomic,,N/A
122,123,d8b8,"opponent,integral_v5_avx2.exe",,N/A
123,124,e7c5,autonomic,,N/A
124,125,b8d8,"opponent,integral_v5_avx2.exe",,N/A
125,126,c6b5,autonomic,,N/A
126,127,e2e1,"opponent,integral_v5_avx2.exe",,N/A
127,128,c7d7,autonomic,,N/A
128,129,d8c8,"opponent,integral_v5_avx2.exe",,N/A
129,130,c5a7,autonomic,,N/A
130,131,e1e2,"opponent,integral_v5_avx2.exe",,N/A
131,132,d7e7,autonomic,,N/A
132,133,c8h8,"opponent,integral_v5_avx2.exe",,N/A
133,134,a6a5,autonomic,,N/A
134,135,e2f3,"opponent,integral_v5_avx2.exe",,N/A
135,136,b5c6,autonomic,,N/A
136,137,f3e2,"opponent,integral_v5_avx2.exe",,N/A
137,138,a5a4,autonomic,,N/A
138,139,h8h7,"opponent,integral_v5_avx2.exe",,N/A
139,140,f7f8,autonomic,,N/A
140,141,h7e7,"opponent,integral_v5_avx2.exe",,N/A
141,142,f8e7,autonomic,,N/A
142,143,c4b2,"opponent,integral_v5_avx2.exe",,N/A
143,144,a4b3,autonomic,,N/A
144,145,a2b3,"opponent,integral_v5_avx2.exe",,N/A
145,146,e7e6,autonomic,,N/A
146,147,b2d3,"opponent,integral_v5_avx2.exe",,N/A
147,148,c6b5,autonomic,,N/A
148,149,e2d2,"opponent,integral_v5_avx2.exe",,N/A
149,150,b5d3,autonomic,,N/A
150,151,d2d3,"opponent,integral_v5_avx2.exe",,N/A
151,152,a7e3,autonomic,,N/A
152,153,d3e3,"opponent,integral_v5_avx2.exe",,N/A
153,154,e6f5,autonomic,,N/A
154,155,e3f3,"opponent,integral_v5_avx2.exe",,N/A
155,156,g6g5,autonomic,,N/A
156,157,h4g5,"opponent,integral_v5_avx2.exe",,N/A
157,158,f5g5,autonomic,,N/A
158,159,f3g2,"opponent,integral_v5_avx2.exe",,N/A
159,160,g5g4,autonomic,,N/A
160,161,f2f3,"opponent,integral_v5_avx2.exe",,N/A
161,162,g4f5,autonomic,,N/A
162,163,g2h3,"opponent,integral_v5_avx2.exe",,N/A
163,164,f5e5,autonomic,,N/A
164,165,h3h4,"opponent,integral_v5_avx2.exe",,N/A
165,166,e5d4,autonomic,,N/A
166,167,f3f4,"opponent,integral_v5_avx2.exe",,N/A
167,168,d4c3,autonomic,,N/A
168,169,h4h5,"opponent,integral_v5_avx2.exe",,N/A
169,170,c3b3,autonomic,,N/A
170,171,g3g4,"opponent,integral_v5_avx2.exe",,N/A
171,172,b3c2,autonomic,,N/A
172,173,g4g5,"opponent,integral_v5_avx2.exe",,N/A
173,174,f6g5,autonomic,,N/A
174,175,f4f5,"opponent,integral_v5_avx2.exe",,N/A
175,176,b4b3,autonomic,,N/A
176,177,f5f6,"opponent,integral_v5_avx2.exe",,N/A
177,178,b3b2,autonomic,,N/A
178,179,f6f7,"opponent,integral_v5_avx2.exe",,N/A
179,180,b2b1q,autonomic,,N/A
180,181,f7f8q,"opponent,integral_v5_avx2.exe",,N/A
181,182,b1h1,autonomic,,N/A
182,183,h5g5,"opponent,integral_v5_avx2.exe",,N/A
183,184,h1g2,autonomic,,N/A
184,185,g5h5,"opponent,integral_v5_avx2.exe",,N/A
185,186,g2h2,autonomic,,N/A
186,187,h5g5,"opponent,integral_v5_avx2.exe",,N/A
187,188,h2g1,autonomic,,N/A
188,189,g5h5,"opponent,integral_v5_avx2.exe",,N/A
189,190,g1h2,autonomic,,N/A
190,191,h5g5,"opponent,integral_v5_avx2.exe",,N/A
191,192,h2g1,autonomic,,N/A
192,193,g5h5,"opponent,integral_v5_avx2.exe",,N/A
193,194,g1h2,autonomic,,N/A
194,195,h5g5,"opponent,integral_v5_avx2.exe",,N/A
195,196,h2g1,autonomic,,N/A
196,197,g5h5,"opponent,integral_v5_avx2.exe",,N/A
197,198,g1h2,autonomic,,N/A
198,199,h5g5,"opponent,integral_v5_avx2.exe",,N/A
199,200,h2g1,autonomic,,N/A
200,201,g5h5,"opponent,integral_v5_avx2.exe",,N/A
201,202,g1d1,autonomic,,N/A
202,203,h5h4,"opponent,integral_v5_avx2.exe",,N/A
203,204,d1h1,autonomic,,N/A
204,205,h4g4,"opponent,integral_v5_avx2.exe",,N/A
205,206,h1d1,autonomic,,N/A
206,207,g4g5,"opponent,integral_v5_avx2.exe",,N/A
207,208,d1d2,autonomic,,N/A
208,209,g5g6,"opponent,integral_v5_avx2.exe",,N/A
209,210,d2g2,autonomic,,N/A
210,211,g6h6,"opponent,integral_v5_avx2.exe",,N/A
211,212,g2h1,autonomic,,N/A
212,213,h6g5,"opponent,integral_v5_avx2.exe",,N/A
213,214,h1g2,autonomic,,N/A
214,215,g5h5,"opponent,integral_v5_avx2.exe",,N/A
215,216,g2e2,autonomic,,N/A
216,217,h5g6,"opponent,integral_v5_avx2.exe",,N/A
217,218,e2e4,autonomic,,N/A
218,219,g6g7,"opponent,integral_v5_avx2.exe",,N/A
219,220,e4d4,autonomic,,N/A
220,221,g7g8,"opponent,integral_v5_avx2.exe",,N/A
221,222,d4g4,autonomic,,N/A
222,223,g8h7,"opponent,integral_v5_avx2.exe",,N/A
223,224,g4h3,autonomic,,N/A
224,225,h7g6,"opponent,integral_v5_avx2.exe",,N/A
225,226,h3d3,autonomic,,N/A
226,227,g6h6,"opponent,integral_v5_avx2.exe",,N/A
227,228,d3e3,autonomic,,N/A
228,229,h6h5,"opponent,integral_v5_avx2.exe",,N/A
229,230,e3h3,autonomic,,N/A
230,231,h5g5,"opponent,integral_v5_avx2.exe",,N/A
231,232,h3e3,autonomic,,N/A
232,233,g5g4,"opponent,integral_v5_avx2.exe",,N/A
233,234,e3e4,autonomic,,N/A
234,235,g4h5,"opponent,integral_v5_avx2.exe",,N/A
235,236,e4d5,autonomic,,N/A
236,237,h5g6,"opponent,integral_v5_avx2.exe",,N/A
237,238,d5e4,autonomic,,N/A
238,239,g6g7,"opponent,integral_v5_avx2.exe",,N/A
239,240,e4g4,autonomic,,N/A
240,241,g7f6,"opponent,integral_v5_avx2.exe",,N/A
241,242,g4f3,autonomic,,N/A
242,243,f6e7,"opponent,integral_v5_avx2.exe",,N/A
243,244,f3f8,autonomic,,N/A
244,245,e7f8,"opponent,integral_v5_avx2.exe",,N/A
