,turn,move_made,player,winner,detected?
216,217,h5h6,"opponent,Starzix-6.0-avx2.exe",,N/A
217,218,b3c3,autonomic,,N/A
218,219,f3f4,"opponent,Starzix-6.0-avx2.exe",,N/A
219,220,c3d3,autonomic,,N/A
220,221,g6g7,"opponent,Starzix-6.0-avx2.exe",,N/A
221,222,d3d2,autonomic,,N/A
222,223,g7g8q,"opponent,Starzix-6.0-avx2.exe",,N/A
223,224,d2c3,autonomic,,N/A
224,225,g8d5,"opponent,Starzix-6.0-avx2.exe",,N/A
225,226,c3b2,autonomic,,N/A
226,227,h6h7,"opponent,Starzix-6.0-avx2.exe",,N/A
227,228,b2c2,autonomic,,N/A
228,229,d5c4,"opponent,Starzix-6.0-avx2.exe",,N/A
229,230,c2b2,autonomic,,N/A
230,231,h7h8q,"opponent,Starzix-6.0-avx2.exe",,N/A
231,232,b2a1,autonomic,,N/A
232,233,h8a8,"opponent,Starzix-6.0-avx2.exe",,N/A
233,234,a1b2,autonomic,,N/A
234,235,a8a2,"opponent,Starzix-6.0-avx2.exe",,N/A
