,turn,move_made,player,winner,detected?
51,52,c8d8,autonomic,,N/A
52,53,f3e2,"opponent,Starzix-6.0-avx2.exe",,N/A
53,54,h7f8,autonomic,,N/A
54,55,b1d2,"opponent,Starzix-6.0-avx2.exe",,N/A
55,56,f8g6,autonomic,,N/A
56,57,d2f3,"opponent,Starzix-6.0-avx2.exe",,N/A
57,58,g6f4,autonomic,,N/A
58,59,e2c2,"opponent,Starzix-6.0-avx2.exe",,N/A
59,60,e7f8,autonomic,,N/A
60,61,e3e8,"opponent,Starzix-6.0-avx2.exe",,N/A
61,62,d8e8,autonomic,,N/A
62,63,c2f5,"opponent,Starzix-6.0-avx2.exe",,N/A
63,64,f4e2,autonomic,,N/A
64,65,g1f1,"opponent,Starzix-6.0-avx2.exe",,N/A
65,66,e2c3,autonomic,,N/A
66,67,f5c2,"opponent,Starzix-6.0-avx2.exe",,N/A
67,68,e8e4,autonomic,,N/A
68,69,c2e4,"opponent,Starzix-6.0-avx2.exe",,N/A
69,70,c3e4,autonomic,,N/A
70,71,b2d4,"opponent,Starzix-6.0-avx2.exe",,N/A
71,72,f8c5,autonomic,,N/A
72,73,f1e2,"opponent,Starzix-6.0-avx2.exe",,N/A
73,74,c5d4,autonomic,,N/A
74,75,f3d4,"opponent,Starzix-6.0-avx2.exe",,N/A
75,76,e4c5,autonomic,,N/A
76,77,d4c6,"opponent,Starzix-6.0-avx2.exe",,N/A
77,78,c5b3,autonomic,,N/A
78,79,c6b4,"opponent,Starzix-6.0-avx2.exe",,N/A
79,80,b3c5,autonomic,,N/A
80,81,e2e3,"opponent,Starzix-6.0-avx2.exe",,N/A
81,82,c5a4,autonomic,,N/A
82,83,b4a6,"opponent,Starzix-6.0-avx2.exe",,N/A
83,84,c7c5,autonomic,,N/A
84,85,e3d3,"opponent,Starzix-6.0-avx2.exe",,N/A
85,86,g8f8,autonomic,,N/A
86,87,d3c2,"opponent,Starzix-6.0-avx2.exe",,N/A
87,88,a4b6,autonomic,,N/A
88,89,c2d3,"opponent,Starzix-6.0-avx2.exe",,N/A
89,90,b6d7,autonomic,,N/A
90,91,d3e4,"opponent,Starzix-6.0-avx2.exe",,N/A
91,92,d7b6,autonomic,,N/A
92,93,e4d3,"opponent,Starzix-6.0-avx2.exe",,N/A
93,94,b6d7,autonomic,,N/A
94,95,d3e4,"opponent,Starzix-6.0-avx2.exe",,N/A
95,96,d7b6,autonomic,,N/A
96,97,a6c5,"opponent,Starzix-6.0-avx2.exe",,N/A
97,98,b6c4,autonomic,,N/A
98,99,c5d3,"opponent,Starzix-6.0-avx2.exe",,N/A
99,100,f8e7,autonomic,,N/A
100,101,e4f5,"opponent,Starzix-6.0-avx2.exe",,N/A
101,102,g7g6,autonomic,,N/A
102,103,f5g5,"opponent,Starzix-6.0-avx2.exe",,N/A
103,104,e7f8,autonomic,,N/A
104,105,g5h6,"opponent,Starzix-6.0-avx2.exe",,N/A
105,106,f8g8,autonomic,,N/A
106,107,f2f3,"opponent,Starzix-6.0-avx2.exe",,N/A
107,108,g8f8,autonomic,,N/A
108,109,g2g4,"opponent,Starzix-6.0-avx2.exe",,N/A
109,110,h5g4,autonomic,,N/A
110,111,f3g4,"opponent,Starzix-6.0-avx2.exe",,N/A
111,112,f8g8,autonomic,,N/A
112,113,d3b4,"opponent,Starzix-6.0-avx2.exe",,N/A
113,114,c4e5,autonomic,,N/A
114,115,b4d5,"opponent,Starzix-6.0-avx2.exe",,N/A
115,116,g8f8,autonomic,,N/A
116,117,h6g5,"opponent,Starzix-6.0-avx2.exe",,N/A
117,118,f8g7,autonomic,,N/A
118,119,g5f4,"opponent,Starzix-6.0-avx2.exe",,N/A
119,120,f7f6,autonomic,,N/A
120,121,h3h4,"opponent,Starzix-6.0-avx2.exe",,N/A
121,122,e5d3,autonomic,,N/A
122,123,f4g3,"opponent,Starzix-6.0-avx2.exe",,N/A
123,124,d3e5,autonomic,,N/A
124,125,d5b4,"opponent,Starzix-6.0-avx2.exe",,N/A
125,126,g6g5,autonomic,,N/A
126,127,h4h5,"opponent,Starzix-6.0-avx2.exe",,N/A
127,128,g7h6,autonomic,,N/A
128,129,b4d5,"opponent,Starzix-6.0-avx2.exe",,N/A
129,130,e5g4,autonomic,,N/A
130,131,g3g4,"opponent,Starzix-6.0-avx2.exe",,N/A
131,132,f6f5,autonomic,,N/A
132,133,g4f5,"opponent,Starzix-6.0-avx2.exe",,N/A
133,134,h6h5,autonomic,,N/A
134,135,d5f6,"opponent,Starzix-6.0-avx2.exe",,N/A
135,136,h5h4,autonomic,,N/A
136,137,f6g4,"opponent,Starzix-6.0-avx2.exe",,N/A
137,138,h4g3,autonomic,,N/A
138,139,f5g5,"opponent,Starzix-6.0-avx2.exe",,N/A
