,turn,move_made,player,winner,detected?
95,96,d7c5,autonomic,,N/A
96,97,d2d8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
97,98,a2b2,autonomic,,N/A
98,99,g2h1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
99,100,b2b3,autonomic,,N/A
100,101,d8e8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
101,102,c5e4,autonomic,,N/A
102,103,e8g8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
103,104,g5f6,autonomic,,N/A
104,105,e3f1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
105,106,b3b1,autonomic,,N/A
106,107,h1g2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
107,108,b1b2,autonomic,,N/A
108,109,g2h1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
109,110,e4g5,autonomic,,N/A
110,111,f1h2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
111,112,b2a2,autonomic,,N/A
112,113,g8b8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
113,114,a2a1,autonomic,,N/A
114,115,h1g2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
115,116,a1a2,autonomic,,N/A
116,117,g2h1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
117,118,g5e4,autonomic,,N/A
118,119,h2f1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
119,120,e4f2,autonomic,,N/A
120,121,h1g2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
121,122,f6e6,autonomic,,N/A
122,123,b8b6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
123,124,e6d5,autonomic,,N/A
124,125,b6b5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
125,126,d5e4,autonomic,,N/A
126,127,b5b4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
127,128,e4d3,autonomic,,N/A
128,129,b4b3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
129,130,d3e4,autonomic,,N/A
130,131,b3b4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
131,132,e4e5,autonomic,,N/A
132,133,b4b5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
133,134,e5f6,autonomic,,N/A
134,135,b5b8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
135,136,f6g6,autonomic,,N/A
136,137,b8b6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
137,138,g6g5,autonomic,,N/A
138,139,b6b8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
139,140,f2e4,autonomic,,N/A
140,141,g2g1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
141,142,g5g4,autonomic,,N/A
142,143,b8f8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
143,144,e4f2,autonomic,,N/A
144,145,f8g8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
145,146,g4f3,autonomic,,N/A
146,147,f1h2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
147,148,f3e3,autonomic,,N/A
148,149,g8e8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
149,150,f2e4,autonomic,,N/A
150,151,e8b8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
151,152,e4c3,autonomic,,N/A
152,153,b8e8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
153,154,c3e4,autonomic,,N/A
154,155,e8b8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
155,156,e4g5,autonomic,,N/A
156,157,b8e8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
157,158,e3d4,autonomic,,N/A
158,159,e8f8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
159,160,g5h3,autonomic,,N/A
160,161,g1h1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
161,162,h3f2,autonomic,,N/A
162,163,h1g1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
163,164,f2h3,autonomic,,N/A
164,165,g1h1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
165,166,f5f4,autonomic,,N/A
166,167,g3f4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
167,168,d4e3,autonomic,,N/A
168,169,h2g4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
169,170,e3e4,autonomic,,N/A
170,171,f8e8,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
171,172,e4f4,autonomic,,N/A
172,173,g4h2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
173,174,h3g5,autonomic,,N/A
174,175,e8e7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
175,176,a2a3,autonomic,,N/A
176,177,e7e2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
177,178,g5e4,autonomic,,N/A
178,179,h1g1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
179,180,a3g3,autonomic,,N/A
180,181,e2g2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
181,182,g3g2,autonomic,,N/A
182,183,g1g2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
183,184,e4d2,autonomic,,N/A
184,185,g2f2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
185,186,d2e4,autonomic,,N/A
186,187,f2e2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
187,188,e4g5,autonomic,,N/A
188,189,e2f2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
189,190,g5e4,autonomic,,N/A
190,191,f2e2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
191,192,e4c5,autonomic,,N/A
192,193,h2f3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
193,194,f4e4,autonomic,,N/A
194,195,f3e1,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
195,196,c5e6,autonomic,,N/A
196,197,e2d2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
197,198,e6c5,autonomic,,N/A
198,199,e1c2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
199,200,c5b3,autonomic,,N/A
200,201,d2c3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
201,202,b3a5,autonomic,,N/A
202,203,c3b4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
203,204,a5c6,autonomic,,N/A
204,205,b4c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
205,206,c6e5,autonomic,,N/A
206,207,c5d6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
207,208,e5g4,autonomic,,N/A
208,209,d6e6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
209,210,e4d3,autonomic,,N/A
210,211,c2b4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
211,212,d3e4,autonomic,,N/A
212,213,e6f7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
213,214,e4e5,autonomic,,N/A
214,215,f7e7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
215,216,e5d4,autonomic,,N/A
216,217,e7d6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
217,218,g4e5,autonomic,,N/A
218,219,b4c6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
219,220,e5c6,autonomic,,N/A
