,turn,move_made,player,winner,detected?
51,52,d7e6,autonomic,,N/A
52,53,f1g3,"opponent,Starzix-6.0-avx2.exe",,N/A
53,54,b6c5,autonomic,,N/A
54,55,e2g4,"opponent,Starzix-6.0-avx2.exe",,N/A
55,56,f7f5,autonomic,,N/A
56,57,g4h5,"opponent,Starzix-6.0-avx2.exe",,N/A
57,58,g7g6,autonomic,,N/A
58,59,e3h6,"opponent,Starzix-6.0-avx2.exe",,N/A
59,60,e6f7,autonomic,,N/A
60,61,h6f8,"opponent,Starzix-6.0-avx2.exe",,N/A
61,62,c5d4,autonomic,,N/A
62,63,c3c5,"opponent,Starzix-6.0-avx2.exe",,N/A
63,64,g6h5,autonomic,,N/A
64,65,f8h6,"opponent,Starzix-6.0-avx2.exe",,N/A
65,66,h5h4,autonomic,,N/A
66,67,g3e2,"opponent,Starzix-6.0-avx2.exe",,N/A
67,68,e8e5,autonomic,,N/A
68,69,h6f4,"opponent,Starzix-6.0-avx2.exe",,N/A
69,70,f7g7,autonomic,,N/A
70,71,g2g4,"opponent,Starzix-6.0-avx2.exe",,N/A
71,72,h4g3,autonomic,,N/A
72,73,e2g3,"opponent,Starzix-6.0-avx2.exe",,N/A
73,74,g7e7,autonomic,,N/A
74,75,c5c1,"opponent,Starzix-6.0-avx2.exe",,N/A
75,76,b8e8,autonomic,,N/A
76,77,f4e5,"opponent,Starzix-6.0-avx2.exe",,N/A
77,78,c6e5,autonomic,,N/A
78,79,g3f5,"opponent,Starzix-6.0-avx2.exe",,N/A
79,80,e7f6,autonomic,,N/A
80,81,f5h6,"opponent,Starzix-6.0-avx2.exe",,N/A
81,82,g8h8,autonomic,,N/A
82,83,e1e5,"opponent,Starzix-6.0-avx2.exe",,N/A
83,84,e8e5,autonomic,,N/A
84,85,h6g4,"opponent,Starzix-6.0-avx2.exe",,N/A
85,86,e5g5,autonomic,,N/A
86,87,d1d4,"opponent,Starzix-6.0-avx2.exe",,N/A
87,88,f6f3,autonomic,,N/A
88,89,d4d5,"opponent,Starzix-6.0-avx2.exe",,N/A
89,90,f3d5,autonomic,,N/A
90,91,c1c7,"opponent,Starzix-6.0-avx2.exe",,N/A
91,92,g5g7,autonomic,,N/A
92,93,c7c8,"opponent,Starzix-6.0-avx2.exe",,N/A
93,94,h8h7,autonomic,,N/A
94,95,c8c2,"opponent,Starzix-6.0-avx2.exe",,N/A
95,96,g7g6,autonomic,,N/A
96,97,c2c7,"opponent,Starzix-6.0-avx2.exe",,N/A
97,98,g6g7,autonomic,,N/A
98,99,c7c2,"opponent,Starzix-6.0-avx2.exe",,N/A
99,100,h7g8,autonomic,,N/A
100,101,c2c8,"opponent,Starzix-6.0-avx2.exe",,N/A
101,102,g8f7,autonomic,,N/A
102,103,c8b8,"opponent,Starzix-6.0-avx2.exe",,N/A
103,104,d5d4,autonomic,,N/A
104,105,b8b7,"opponent,Starzix-6.0-avx2.exe",,N/A
105,106,f7e6,autonomic,,N/A
106,107,b7c6,"opponent,Starzix-6.0-avx2.exe",,N/A
107,108,d4d6,autonomic,,N/A
108,109,c6c8,"opponent,Starzix-6.0-avx2.exe",,N/A
109,110,e6d5,autonomic,,N/A
110,111,c8f5,"opponent,Starzix-6.0-avx2.exe",,N/A
111,112,d5d4,autonomic,,N/A
112,113,f5b1,"opponent,Starzix-6.0-avx2.exe",,N/A
113,114,d6c7,autonomic,,N/A
114,115,b1b3,"opponent,Starzix-6.0-avx2.exe",,N/A
115,116,c7f7,autonomic,,N/A
116,117,b3b4,"opponent,Starzix-6.0-avx2.exe",,N/A
117,118,d4d3,autonomic,,N/A
118,119,g1f1,"opponent,Starzix-6.0-avx2.exe",,N/A
119,120,f7b7,autonomic,,N/A
120,121,b4a3,"opponent,Starzix-6.0-avx2.exe",,N/A
121,122,d3d2,autonomic,,N/A
122,123,a3d6,"opponent,Starzix-6.0-avx2.exe",,N/A
123,124,d2c1,autonomic,,N/A
124,125,g4e3,"opponent,Starzix-6.0-avx2.exe",,N/A
125,126,b7h1,autonomic,,N/A
126,127,f1e2,"opponent,Starzix-6.0-avx2.exe",,N/A
127,128,g7b7,autonomic,,N/A
128,129,d6d2,"opponent,Starzix-6.0-avx2.exe",,N/A
129,130,c1b1,autonomic,,N/A
130,131,d2d3,"opponent,Starzix-6.0-avx2.exe",,N/A
131,132,b1a2,autonomic,,N/A
132,133,d3c4,"opponent,Starzix-6.0-avx2.exe",,N/A
133,134,a2a1,autonomic,,N/A
134,135,f2f4,"opponent,Starzix-6.0-avx2.exe",,N/A
135,136,a7a5,autonomic,,N/A
136,137,f4f5,"opponent,Starzix-6.0-avx2.exe",,N/A
137,138,h1h3,autonomic,,N/A
138,139,f5f6,"opponent,Starzix-6.0-avx2.exe",,N/A
139,140,h3h5,autonomic,,N/A
140,141,e2d2,"opponent,Starzix-6.0-avx2.exe",,N/A
141,142,h5g5,autonomic,,N/A
142,143,c4c1,"opponent,Starzix-6.0-avx2.exe",,N/A
143,144,a1a2,autonomic,,N/A
144,145,c1c4,"opponent,Starzix-6.0-avx2.exe",,N/A
145,146,b7b3,autonomic,,N/A
146,147,c4e6,"opponent,Starzix-6.0-avx2.exe",,N/A
147,148,g5g6,autonomic,,N/A
148,149,d2e2,"opponent,Starzix-6.0-avx2.exe",,N/A
149,150,a2b2,autonomic,,N/A
150,151,e2e1,"opponent,Starzix-6.0-avx2.exe",,N/A
151,152,b3b4,autonomic,,N/A
152,153,e3d1,"opponent,Starzix-6.0-avx2.exe",,N/A
153,154,b2b1,autonomic,,N/A
154,155,e6e3,"opponent,Starzix-6.0-avx2.exe",,N/A
155,156,g6g2,autonomic,,N/A
156,157,f6f7,"opponent,Starzix-6.0-avx2.exe",,N/A
157,158,g2h1,autonomic,,N/A
158,159,e1e2,"opponent,Starzix-6.0-avx2.exe",,N/A
159,160,h1g2,autonomic,,N/A
160,161,e2e1,"opponent,Starzix-6.0-avx2.exe",,N/A
161,162,g2h1,autonomic,,N/A
162,163,e1e2,"opponent,Starzix-6.0-avx2.exe",,N/A
163,164,h1h2,autonomic,,N/A
164,165,e2e1,"opponent,Starzix-6.0-avx2.exe",,N/A
165,166,h2h4,autonomic,,N/A
166,167,d1f2,"opponent,Starzix-6.0-avx2.exe",,N/A
167,168,h4f4,autonomic,,N/A
168,169,e3e7,"opponent,Starzix-6.0-avx2.exe",,N/A
169,170,b4b8,autonomic,,N/A
170,171,f2d3,"opponent,Starzix-6.0-avx2.exe",,N/A
171,172,f4d4,autonomic,,N/A
172,173,e1e2,"opponent,Starzix-6.0-avx2.exe",,N/A
173,174,b8b3,autonomic,,N/A
174,175,e7e3,"opponent,Starzix-6.0-avx2.exe",,N/A
175,176,d4g4,autonomic,,N/A
176,177,e2e1,"opponent,Starzix-6.0-avx2.exe",,N/A
177,178,g4h4,autonomic,,N/A
178,179,e1d2,"opponent,Starzix-6.0-avx2.exe",,N/A
179,180,h4h2,autonomic,,N/A
180,181,e3e2,"opponent,Starzix-6.0-avx2.exe",,N/A
181,182,h2h6,autonomic,,N/A
182,183,e2e3,"opponent,Starzix-6.0-avx2.exe",,N/A
183,184,h6h2,autonomic,,N/A
184,185,e3e2,"opponent,Starzix-6.0-avx2.exe",,N/A
185,186,h2h6,autonomic,,N/A
186,187,e2e3,"opponent,Starzix-6.0-avx2.exe",,N/A
187,188,h6h2,autonomic,,N/A
188,189,e3e2,"opponent,Starzix-6.0-avx2.exe",,N/A
189,190,h2h6,autonomic,,N/A
190,191,e2e3,"opponent,Starzix-6.0-avx2.exe",,N/A
191,192,h6h2,autonomic,,N/A
192,193,e3e2,"opponent,Starzix-6.0-avx2.exe",,N/A
193,194,h2h6,autonomic,,N/A
194,195,e2e3,"opponent,Starzix-6.0-avx2.exe",,N/A
195,196,h6h2,autonomic,,N/A
