,turn,move_made,player,winner,detected?
63,64,c6c7,autonomic,,Uralochka3.40a-avx2.exe
64,65,d6c7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
65,66,a8e8,autonomic,,Uralochka3.40a-avx2.exe
66,67,h1d1,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
67,68,e8e2,autonomic,,Uralochka3.40a-avx2.exe
68,69,d1d2,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
69,70,e2e4,autonomic,,Uralochka3.40a-avx2.exe
70,71,c7d6,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
71,72,c5g1,autonomic,,Uralochka3.40a-avx2.exe
72,73,d2d1,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
73,74,g1d4,autonomic,,Uralochka3.40a-avx2.exe
74,75,c1c2,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
75,76,d4b6,autonomic,,Uralochka3.40a-avx2.exe
76,77,c2d3,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
77,78,e4g4,autonomic,,Uralochka3.40a-avx2.exe
78,79,c4b6,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
79,80,a6b6,autonomic,,Uralochka3.40a-avx2.exe
80,81,g2g3,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
81,82,b6c6,autonomic,,Uralochka3.40a-avx2.exe
82,83,d6f4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
83,84,g4g6,autonomic,,Uralochka3.40a-avx2.exe
84,85,d1c1,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
85,86,c6b6,autonomic,,Uralochka3.40a-avx2.exe
86,87,c1c4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
87,88,b6b5,autonomic,,Uralochka3.40a-avx2.exe
88,89,a2a4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
89,90,b5a5,autonomic,,Uralochka3.40a-avx2.exe
90,91,c4d4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
91,92,g6b6,autonomic,,Uralochka3.40a-avx2.exe
92,93,f4c7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
93,94,a5a6,autonomic,,Uralochka3.40a-avx2.exe
94,95,c7b6,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
95,96,g7g6,autonomic,,Uralochka3.40a-avx2.exe
96,97,b6a7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
97,98,a6a7,autonomic,,Uralochka3.40a-avx2.exe
98,99,d4d7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
99,100,a7b6,autonomic,,Uralochka3.40a-avx2.exe
100,101,d7h7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
101,102,b6c5,autonomic,,Uralochka3.40a-avx2.exe
102,103,h7h4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
103,104,g6g5,autonomic,,Uralochka3.40a-avx2.exe
104,105,h4g4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
105,106,c5d5,autonomic,,Uralochka3.40a-avx2.exe
106,107,g4g5,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
107,108,d5e6,autonomic,,Uralochka3.40a-avx2.exe
108,109,h2h4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
109,110,e6f7,autonomic,,Uralochka3.40a-avx2.exe
110,111,a4a5,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
111,112,f7e7,autonomic,,Uralochka3.40a-avx2.exe
112,113,d3e4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
113,114,e7d7,autonomic,,Uralochka3.40a-avx2.exe
114,115,h4h5,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
115,116,d7c7,autonomic,,Uralochka3.40a-avx2.exe
116,117,g3g4,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
117,118,c7b7,autonomic,,Uralochka3.40a-avx2.exe
118,119,g5c5,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
119,120,b7a7,autonomic,,Uralochka3.40a-avx2.exe
120,121,e4f5,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
121,122,a7a8,autonomic,,Uralochka3.40a-avx2.exe
122,123,h5h6,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
123,124,a8a7,autonomic,,Uralochka3.40a-avx2.exe
124,125,h6h7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
125,126,a7a8,autonomic,,Uralochka3.40a-avx2.exe
126,127,c5c7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
127,128,a8b8,autonomic,,Uralochka3.40a-avx2.exe
128,129,c7f7,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
129,130,b8a8,autonomic,,Uralochka3.40a-avx2.exe
130,131,h7h8q,"opponent,Alexandria-6.1.0-avx2.exe",,Uralochka3.40a-avx2.exe
